Источник,Год публикации,Автор,Страна,Место,Ссылка,Широта ,Долгота,
"A Survey of Jewel Beetles (Coleoptera, Buprestidae) in the Southern Area of Taiwan",2015,"Yen-Chiu Lan, Sadahiro Ohmomo",Китайская Республика (Тайвань),гора Nanren Shan,http://coleoptera.sakura.ne.jp/ElytraNS/5-1_97.pdf,22.087444,120.853611,
"A Survey of Jewel Beetles (Coleoptera, Buprestidae) in the Southern Area of Taiwan",2015,"Yen-Chiu Lan, Sadahiro Ohmomo",Китайская Республика (Тайвань),Manzhou,http://coleoptera.sakura.ne.jp/ElytraNS/5-1_97.pdf,22.050000,120.850000,
"A Survey of Jewel Beetles (Coleoptera, Buprestidae) in the Southern Area of Taiwan",2015,"Yen-Chiu Lan, Sadahiro Ohmomo",Китайская Республика (Тайвань),г. Pingtung,http://coleoptera.sakura.ne.jp/ElytraNS/5-1_97.pdf,22.682822,120.491688,
"A Survey of Jewel Beetles (Coleoptera, Buprestidae) in the Southern Area of Taiwan",2015,"Yen-Chiu Lan, Sadahiro Ohmomo",Китайская Республика (Тайвань),дер. Qimei,http://coleoptera.sakura.ne.jp/ElytraNS/5-1_97.pdf,23.504400,121.453100,
"A Survey of Jewel Beetles (Coleoptera, Buprestidae) in the Southern Area of Taiwan",2015,"Yen-Chiu Lan, Sadahiro Ohmomo",Китайская Республика (Тайвань),г. Hualien,http://coleoptera.sakura.ne.jp/ElytraNS/5-1_97.pdf,23.988981,121.601460,
"Die Käferfauna des deutschen Gailthals, verglichen mit der des Rosenthales, Vellachthales und der Steiner Alpen",1866,David Pacher,Австрия,Розенталь,"https://books.google.com/books?hl=ru&lr=&id=YDHqQbBzTx8C&oi=fnd&pg=PA1&dq=Die+K%C3%A4ferfauna+des+deutschen+Gailthals,+verglichen+mit+der+des+Rosenthales,+Vellachthales+und+der+Steiner+Alpen&ots=vWnsVoqwC6&sig=CNmUHZHG5nIrKhW9xr6tU7GutP8",47.25,12.25,
"Die Käferfauna des deutschen Gailthals, verglichen mit der des Rosenthales, Vellachthales und der Steiner Alpen",1866,David Pacher,Австрия,Феллахталь,"https://books.google.com/books?hl=ru&lr=&id=YDHqQbBzTx8C&oi=fnd&pg=PA1&dq=Die+K%C3%A4ferfauna+des+deutschen+Gailthals,+verglichen+mit+der+des+Rosenthales,+Vellachthales+und+der+Steiner+Alpen&ots=vWnsVoqwC6&sig=CNmUHZHG5nIrKhW9xr6tU7GutP8",46.633333,13.833333,
"Die Käferfauna des deutschen Gailthals, verglichen mit der des Rosenthales, Vellachthales und der Steiner Alpen",1866,David Pacher,Австрия,Альпен,"https://books.google.com/books?hl=ru&lr=&id=YDHqQbBzTx8C&oi=fnd&pg=PA1&dq=Die+K%C3%A4ferfauna+des+deutschen+Gailthals,+verglichen+mit+der+des+Rosenthales,+Vellachthales+und+der+Steiner+Alpen&ots=vWnsVoqwC6&sig=CNmUHZHG5nIrKhW9xr6tU7GutP8",46.6716,14.0353,
"Die Käferfauna des deutschen Gailthals, verglichen mit der des Rosenthales, Vellachthales und der Steiner Alpen",1866,David Pacher,Австрия,Штайнер ,"https://books.google.com/books?hl=ru&lr=&id=YDHqQbBzTx8C&oi=fnd&pg=PA1&dq=Die+K%C3%A4ferfauna+des+deutschen+Gailthals,+verglichen+mit+der+des+Rosenthales,+Vellachthales+und+der+Steiner+Alpen&ots=vWnsVoqwC6&sig=CNmUHZHG5nIrKhW9xr6tU7GutP8",47.41743,14.54023,
Insect Fauna of Is. Ulleung-do (Prov. Gyeongsangbuk-do) in Korea,2012,"Heon-Myoung Lim, Dae-Hyun Lee",Корея,Уллындо: Seomyeon,https://www.sciencedirect.com/science/article/pii/S1976864814601080,37.500,130.867,
Příspěvek k poznání fauny brouků (Coleoptera) Jelšavského krasu (Slovensko),2014,Stanislav Benedikt,Словакия,Jelšavského krasu,https://entolisty.cz/wp-content/uploads/2021/07/05-07-Benedikt.pdf,48.650,20.283,
Die Käfer der Holmer Teiche im Naturschutzgebiet Lüneburger Heide,2024,Wolfgang Schacht,Германия,Заповедник Люнебургская пустошь,https://www.researchgate.net/profile/Wolfgang-Schacht-2/publication/381519411_Die_Kafer_der_Holmer_Teiche_im_Naturschutzgebiet_Luneburger_Heide/links/66727e2685a4ee7261d11fb4/Die-Kaefer-der-Holmer-Teiche-im-Naturschutzgebiet-Lueneburger-Heide.pdf,53.250,10.000,
Danmarks Buprestes og Elateres,1865,Jørgen Matthias Christian Schiødte,Дания,Лолланд,https://books.google.com/books?hl=ru&lr=&id=7-InAAAAYAAJ&oi=fnd&pg=PA1&dq=Danmarks+Buprestes+og+Elateres&ots=RthRdBMb9e&sig=9hqUOmKlcQMVQORmoWd7g4sKNg8,54.769,11.424,
Danmarks Buprestes og Elateres,1865,Jørgen Matthias Christian Schiødte,Дания,Lind,https://books.google.com/books?hl=ru&lr=&id=7-InAAAAYAAJ&oi=fnd&pg=PA1&dq=Danmarks+Buprestes+og+Elateres&ots=RthRdBMb9e&sig=9hqUOmKlcQMVQORmoWd7g4sKNg8,50.490,6.924,
Danmarks Buprestes og Elateres,1865,Jørgen Matthias Christian Schiødte,Дания,Hassel,https://books.google.com/books?hl=ru&lr=&id=7-InAAAAYAAJ&oi=fnd&pg=PA1&dq=Danmarks+Buprestes+og+Elateres&ots=RthRdBMb9e&sig=9hqUOmKlcQMVQORmoWd7g4sKNg8,47.654,7.898,
Danmarks Buprestes og Elateres,1865,Jørgen Matthias Christian Schiødte,Дания,Фельстер,https://books.google.com/books?hl=ru&lr=&id=7-InAAAAYAAJ&oi=fnd&pg=PA1&dq=Danmarks+Buprestes+og+Elateres&ots=RthRdBMb9e&sig=9hqUOmKlcQMVQORmoWd7g4sKNg8,54.800,11.733,
Un nouveau site entomologique remarquable en Saône-et-Loire : le bois de Rampon à Verzé,2010,Roger Vincent,Франция,Saône-et-Loire,https://www.academia.edu/download/77096998/lentomologiste_2010_66_2.pdf#page=11,46.667,4.500,
"Vybrané skupiny hmyzu (Coleoptera, Heteroptera, Blattodea, Ensifera et Caelifera) na území NPR Čachtický hradný vrch (CHKO Malé Karpaty)",2000,"Oto Majzlan, Oľga Štepanovičová, Peter J. Fedor",Словакия,Заповедник  Čachtický hradný vrch,http://www.ffs.sk/pdf/FFS-05-19-Majzlan-et-al-2000.pdf,48.720,17.762,
Výsledky faunisticko-ekologického průzkumu fauny brouků (Coleoptera) kamenolomu Rožmitál a jeho okolí (CHKO Broumovsko). ,2014,"Miroslav Mikát, Alois Hamet",Чехия,Заповедник Rožmitál quarry,http://www.tkv.cz/pdf/periodika/actareginaehradecensis/34_2014/069_099.pdf,49.603,13.875,
Fundmitteilungen „diverser Käfer“ sowie Synopsis zur Käferfauna (Coleoptera) des EVSA-Projektes in der nordwestlichen Altmark (Sachsen Anhalt),2024,Wolfgang Bäse et al.,Германия,Саксония-Анхальт: Альтмарк,https://www.researchgate.net/profile/Daniel-Rolke/publication/388415765_Fundmitteilungen_diverser_Kafer_sowie_Synopsis_zur_Kaferfauna_Coleoptera_des_EVSA-Projektes_in_der_nordwestlichen_Altmark_Sachsen-Anhalt/links/6798aab94c479b26c9bd1eba/Fundmitteilungen-diverser-Kaefer-sowie-Synopsis-zur-Kaeferfauna-Coleoptera-des-EVSA-Projektes-in-der-nordwestlichen-Altmark-Sachsen-Anhalt.pdf,52.750,11.500,
Adatok a Körös-Maros Nemzeti Park Igazgatóság illetékességi területének rovarfaunájához,2000,"Harmos Krisztián, Lantos István, Oszonics István",Венгрия,Баттонья,http://www.nimfea.hu/kiadvanyaink/puszta/harmosk%20es%20tarsai%20-%20k%F6r%F6s%20maros%20rovar%20-%20200.pdf,46.180,18.935,
"Suite des Coléoptères recueillis dans mon excursion en Allemagne en juin et juillet 1880, vol. 4",1881,Alfred Preudhomme de Borre,Германия,г. Шнееберг,"https://books.google.com/books?hl=ru&lr=&id=rNYnAAAAYAAJ&oi=fnd&pg=PP3&dq=Suite+des+Col%C3%A9opt%C3%A8res+recueillis+dans+mon+excursion+en+Allemagne+en+juin+et+juillet+1880,+vol.+4&ots=U8diW_ZM5O&sig=ljm7NCDcGEqWPtmBNuhXp59sYGM",50.049,11.861,
